event_id,employee_id,department,event_date,event_name,event_type,campaign_name,participation_status,participant_count,engagement_score,wellness_points,final_reward_score,reward_earned
EVT00199,EMP150,Finance,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00200,EMP221,Sales,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00201,EMP035,Tech,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,67,38.3,20,23.8,Wellness Kit
EVT00202,EMP084,HR,05-01-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00203,EMP227,Sales,05-01-2025,Mindfulness Month,Mental,Wellness Month,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00204,EMP160,Finance,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,67,38.3,20,23.8,Wellness Kit
EVT00205,EMP027,Tech,05-01-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,67,38.3,20,23.8,Wellness Kit
EVT00206,EMP059,Tech,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,67,38.3,20,23.8,Wellness Kit
EVT00207,EMP077,HR,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,67,38.3,20,23.8,Wellness Kit
EVT00208,EMP118,Marketing,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,67,38.3,20,23.8,Wellness Kit
EVT00209,EMP129,Marketing,05-01-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00210,EMP032,Tech,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,67,38.3,20,23.8,Wellness Kit
EVT00211,EMP170,Operations,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,67,38.3,20,23.8,Wellness Kit
EVT00212,EMP248,Sales,05-01-2025,Mindfulness Month,Mental,Wellness Month,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00213,EMP167,Operations,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,67,38.3,20,23.8,Wellness Kit
EVT00214,EMP157,Finance,05-01-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,67,38.3,20,23.8,Wellness Kit
EVT00215,EMP005,Tech,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,67,38.3,20,23.8,Wellness Kit
EVT00216,EMP209,Operations,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00217,EMP101,Marketing,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,67,38.3,20,23.8,Wellness Kit
EVT00218,EMP062,Tech,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,67,38.3,20,23.8,Wellness Kit
EVT00219,EMP087,HR,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00220,EMP004,Tech,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00221,EMP212,Sales,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,67,38.3,20,23.8,Wellness Kit
EVT00222,EMP102,Marketing,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,67,38.3,20,23.8,Wellness Kit
EVT00223,EMP198,Operations,05-01-2025,Mindfulness Month,Mental,Wellness Month,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00224,EMP163,Finance,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00225,EMP043,Tech,05-01-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,67,38.3,20,23.8,Wellness Kit
EVT00226,EMP110,Marketing,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00227,EMP175,Operations,05-01-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,67,38.3,20,23.8,Wellness Kit
EVT00228,EMP185,Operations,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00229,EMP151,Finance,05-01-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,67,38.3,20,23.8,Wellness Kit
EVT00230,EMP158,Finance,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00231,EMP246,Sales,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,67,38.3,20,23.8,Wellness Kit
EVT00232,EMP091,HR,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,67,38.3,20,23.8,Wellness Kit
EVT00233,EMP216,Sales,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,67,38.3,20,23.8,Wellness Kit
EVT00234,EMP037,Tech,05-01-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,67,38.3,20,23.8,Wellness Kit
EVT00235,EMP082,HR,05-01-2025,Mindfulness Month,Mental,Wellness Month,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00236,EMP137,Marketing,05-01-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00237,EMP119,Marketing,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00238,EMP074,HR,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,67,38.3,20,23.8,Wellness Kit
EVT00239,EMP008,Tech,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00240,EMP064,Tech,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,67,38.3,20,23.8,Wellness Kit
EVT00241,EMP113,Marketing,05-01-2025,Mindfulness Month,Mental,Wellness Month,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00242,EMP247,Sales,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,67,38.3,20,23.8,Wellness Kit
EVT00243,EMP242,Sales,05-01-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,67,38.3,20,23.8,Wellness Kit
EVT00244,EMP057,Tech,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Attended,67,38.3,20,23.8,Wellness Kit
EVT00245,EMP028,Tech,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00246,EMP152,Finance,05-01-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,67,38.3,20,23.8,Wellness Kit
EVT00247,EMP107,Marketing,05-01-2025,Mindfulness Month,Mental,Wellness Month,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00248,EMP018,Tech,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00249,EMP208,Operations,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00250,EMP241,Sales,05-01-2025,Mindfulness Month,Mental,Mental Health Awareness Campaign,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00251,EMP007,Tech,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00252,EMP030,Tech,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00253,EMP180,Operations,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00254,EMP051,Tech,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Attended,67,38.3,20,23.8,Wellness Kit
EVT00255,EMP186,Operations,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00256,EMP009,Tech,05-01-2025,Mindfulness Month,Mental,Healthy Workforce Initiative,Attended,67,38.3,20,23.8,Wellness Kit
EVT00257,EMP042,Tech,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00258,EMP069,Tech,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00259,EMP026,Tech,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00260,EMP055,Tech,05-01-2025,Mindfulness Month,Mental,Employee Engagement Drive,Skipped,67,38.3,0,3.8,Gift Voucher
EVT00261,EMP040,Tech,05-01-2025,Mindfulness Month,Mental,Wellness Month,Attended,67,38.3,20,23.8,Wellness Kit
EVT00262,EMP216,Sales,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00263,EMP085,HR,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00264,EMP248,Sales,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00265,EMP173,Operations,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00266,EMP174,Operations,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00267,EMP115,Marketing,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00268,EMP105,Marketing,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00269,EMP193,Operations,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00270,EMP034,Tech,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00271,EMP093,HR,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00272,EMP104,Marketing,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00273,EMP220,Sales,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00274,EMP057,Tech,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00275,EMP010,Tech,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00276,EMP005,Tech,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00277,EMP087,HR,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00278,EMP092,HR,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00279,EMP200,Operations,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00280,EMP099,HR,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00281,EMP217,Sales,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00282,EMP072,HR,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00283,EMP123,Marketing,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00284,EMP054,Tech,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00285,EMP111,Marketing,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00286,EMP163,Finance,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00287,EMP023,Tech,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00288,EMP232,Sales,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00289,EMP181,Operations,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00290,EMP119,Marketing,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00291,EMP201,Operations,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00292,EMP109,Marketing,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00293,EMP171,Operations,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00294,EMP083,HR,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00295,EMP015,Tech,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00296,EMP143,Finance,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00297,EMP133,Marketing,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00298,EMP247,Sales,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00299,EMP139,Marketing,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00300,EMP142,Finance,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00301,EMP239,Sales,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00302,EMP189,Operations,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00303,EMP229,Sales,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00304,EMP235,Sales,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00305,EMP096,HR,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00306,EMP233,Sales,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00307,EMP207,Operations,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00308,EMP009,Tech,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00309,EMP079,HR,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00310,EMP084,HR,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00311,EMP131,Marketing,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00312,EMP091,HR,04-02-2025,Step Challenge,Fitness,Wellness Month,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00313,EMP007,Tech,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00314,EMP140,Marketing,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00315,EMP068,Tech,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00316,EMP066,Tech,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00317,EMP080,HR,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00318,EMP156,Finance,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00319,EMP077,HR,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00320,EMP036,Tech,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00321,EMP211,Sales,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00322,EMP195,Operations,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00323,EMP081,HR,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00324,EMP042,Tech,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00325,EMP019,Tech,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00326,EMP113,Marketing,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00327,EMP238,Sales,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00328,EMP022,Tech,04-02-2025,Step Challenge,Fitness,Wellness Month,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00329,EMP065,Tech,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00330,EMP175,Operations,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00331,EMP095,HR,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00332,EMP108,Marketing,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00333,EMP154,Finance,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00334,EMP231,Sales,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00335,EMP004,Tech,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00336,EMP059,Tech,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00337,EMP014,Tech,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00338,EMP242,Sales,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00339,EMP064,Tech,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00340,EMP176,Operations,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00341,EMP219,Sales,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00342,EMP135,Marketing,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00343,EMP184,Operations,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00344,EMP130,Marketing,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00345,EMP136,Marketing,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00346,EMP035,Tech,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00347,EMP074,HR,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00348,EMP202,Operations,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00349,EMP118,Marketing,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Skipped,137,78.3,0,7.8,Gift Voucher
EVT00350,EMP001,Tech,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00351,EMP170,Operations,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00352,EMP179,Operations,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00353,EMP198,Operations,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00354,EMP030,Tech,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00355,EMP102,Marketing,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00356,EMP212,Sales,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00357,EMP018,Tech,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Attended,137,78.3,20,27.8,Wellness Kit
EVT00358,EMP194,Operations,04-02-2025,Step Challenge,Fitness,Wellness Month,Attended,137,78.3,20,27.8,Wellness Kit
EVT00359,EMP241,Sales,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00360,EMP145,Finance,04-02-2025,Step Challenge,Fitness,Mental Health Awareness Campaign,Attended,137,78.3,20,27.8,Wellness Kit
EVT00361,EMP103,Marketing,04-02-2025,Step Challenge,Fitness,Employee Engagement Drive,Attended,137,78.3,20,27.8,Wellness Kit
EVT00362,EMP003,Tech,04-02-2025,Step Challenge,Fitness,Healthy Workforce Initiative,Skipped,137,78.3,0,7.8,Gift Voucher
